Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
027321402f954f,808000d1f7bb2e,45be8f0905af2f,0,3,149.4000,1,0,3,52,0,0,0,0.0000,1933,squad,26,26,1489,0,3342.0000,0,0.0000,0,0,2324.0000,6,0,0.6400
c41c7cf863d9ad,59134ce17cbc16,9c557de2c92d2b,0,2,240.4000,1,1,9,13,0,2,1,136.6000,1382,squad-fpp,27,27,1450,1,0.0000,0,0.0000,0,0,1576.0000,3,0,0.8077
a6b843300f3d60,c15de9a9bede43,632ee7322dee10,0,0,0.0000,0,0,0,83,1538,0,0,0.0000,1373,squad-fpp,27,24,0,0,0.0000,0,0.0000,0,0,35.3400,1,1503,0.0000
bf7fbbe21883a7,377be75e70f98a,4b5210ebf247e6,0,2,101.9000,1,0,2,33,0,1,1,116.0000,1869,squad,27,27,1288,0,0.0000,0,0.0000,0,0,1495.0000,5,0,0.2308
9b47369fd7606e,fd0453d54d14ae,3146a6cd0d9070,0,0,80.3300,0,0,0,72,1267,0,0,0.0000,1841,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,169.6000,1,1565,0.2500
9344e8965c2e04,0b3dc194566529,0a93dd38232cb3,0,2,0.0000,0,0,0,55,0,0,0,0.0000,1276,squad-fpp,28,27,1274,0,0.0000,0,0.0000,0,0,1645.0000,3,0,0.7407
e69ed4ec66e8cc,7a0f3bb503d45a,cffc3e6365addc,0,0,87.0300,0,0,2,57,0,0,0,0.0000,1288,duo-fpp,47,46,1740,0,0.0000,0,0.0000,0,0,1115.0000,4,0,0.5217
519cc7de69def7,a63f4ef99d0a8c,27a19620f95e0f,0,1,100.0000,1,0,0,71,0,0,0,0.0000,1382,squad-fpp,28,24,1466,0,0.0000,0,0.0000,0,0,355.2000,3,0,0.3333
7d7b18b8354fd8,fa853e36aea850,849110e92f6b86,0,0,190.0000,2,1,0,41,0,1,1,3.1250,1838,squad-fpp,29,28,1487,1,0.0000,0,0.0000,0,0,741.0000,7,0,0.2143
024db7545229a7,1e92c128f7d891,892d23ec6deb49,0,1,124.1000,1,0,1,28,0,1,1,6.2180,1374,duo,47,46,1489,0,0.0000,0,0.0000,0,0,944.7000,5,0,0.5870
4d2783ed67777b,c8688a3fb087de,8a738f64bac02f,0,0,88.8100,0,1,1,30,0,1,1,11.5600,1373,solo-fpp,89,88,1508,0,0.0000,0,0.0000,0,0,238.0000,2,0,0.5000
d241bdf9ef7b8c,d3f4f185b27343,a71f1873674ceb,0,4,262.0000,2,1,4,13,1223,2,1,6.8350,1927,squad,25,23,-1,1,4614.0000,0,0.0000,0,0,1905.0000,12,1519,0.9583
1421e4da3ef55b,2164e31eb1acf7,5e15c59bc91f03,0,3,49.5000,0,0,1,55,0,0,0,0.0000,1386,solo,96,91,1526,0,0.0000,0,0.0000,0,0,505.5000,5,0,0.6211
54c10708037aaf,7de5ee4d0bdeb5,95518c06ff9074,0,0,23.0800,0,0,0,95,1308,0,0,0.0000,1348,squad-fpp,31,30,-1,0,0.0000,0,0.0000,0,0,155.1000,1,1489,0.0333
79eedb37376f78,3103dcd99b9b25,fba931df0b54b3,1,1,182.9000,0,0,10,25,1323,1,1,8.4570,1456,duo,49,47,-1,2,461.7000,0,120.4000,0,0,1503.0000,4,1469,0.8750
0eadef0b29df36,15f4d9b2cc1975,70dc945ee232c7,0,0,0.0000,0,0,0,66,0,0,0,0.0000,1892,squad-fpp,28,28,1500,0,0.0000,0,0.0000,0,0,146.6000,2,0,0.3704
982e8dee171d2e,e7848b34c6243e,43ea0009fd4414,1,2,125.9000,0,0,6,46,1261,0,0,0.0000,2011,duo-fpp,42,40,-1,1,2227.0000,0,0.0000,0,0,3138.0000,5,1539,0.7805
278101305cb79e,f040dbb1b55c0e,5ceb1d7ea6fcf2,0,0,330.3000,3,2,0,5,1203,4,2,39.9900,1389,squad-fpp,30,28,-1,4,0.0000,0,0.0000,0,0,1837.0000,2,1503,0.7241
e7448d917130a5,5746c34c54369b,532a1ad3d895a5,1,6,285.5000,0,0,1,2,1510,4,1,95.2300,1879,squad-fpp,29,29,-1,1,0.0000,0,0.0000,0,0,4522.0000,4,1549,1.0000
7b10425a5b1f18,c25a2077106104,53383f6651c94e,0,1,256.3000,2,0,1,16,0,3,1,91.5300,1946,duo,49,49,1482,0,0.0000,0,0.0000,0,0,835.7000,4,0,0.3750
fe8ca6e76d4de9,2351db3983c534,6c4201fa68e699,2,1,304.8000,2,1,0,17,1330,2,1,118.3000,1842,duo-fpp,47,46,-1,0,0.0000,0,0.0000,0,0,2744.0000,3,1503,0.5870
5a14c834760023,527e2450dd55fd,cf3d655571b26b,0,0,148.9000,0,0,0,22,0,1,1,4.9300,1901,duo,48,45,1545,0,0.0000,0,0.0000,0,0,1166.0000,3,0,0.3830
58aeaeda1e83fd,09b4a6be047cbb,ed5ac6519c958a,0,1,333.5000,2,1,5,13,0,2,1,347.5000,1397,squad,27,25,1614,3,0.0000,0,0.0000,0,0,1087.0000,4,0,0.5769
877e63abb4dc33,adbf0d5b81750d,270771e42b7fc7,0,0,69.6600,0,0,0,66,0,0,0,0.0000,1283,squad-fpp,32,31,1341,0,0.0000,0,0.0000,0,0,315.1000,5,0,0.3548
95b5034a5dadd4,68357ec1718850,9e9a7fc4f76c37,0,0,17.2800,0,0,0,78,0,0,0,0.0000,1921,squad-fpp,27,26,1500,0,0.0000,0,0.0000,0,0,44.0500,3,0,0.1538
e2402ec6e473ce,52c2002b81e2c2,671221fd1f78b3,0,2,0.0000,0,0,0,45,1167,0,0,0.0000,1826,squad-fpp,30,29,-1,0,0.0000,0,0.0000,0,0,4337.0000,5,1518,0.9310
fc3a36870a7e29,4f760c625405ef,7abbc7ab05f749,0,0,0.0000,0,0,0,79,0,0,0,0.0000,1412,duo,47,46,1500,0,0.0000,0,0.0000,0,0,101.7000,2,0,0.1304
3205b9110ac50a,dab215af52aef8,4fcbc86293da54,0,0,44.2100,0,0,0,72,0,0,0,0.0000,1979,squad,29,27,1458,0,0.0000,0,0.0000,0,0,361.8000,3,0,0.0714
fe9dc0cb99de82,16f9c1e3034507,58702f013a8c32,0,0,0.0000,1,0,0,78,0,0,0,0.0000,1888,squad,29,27,1474,0,412.3000,0,0.0000,0,0,66.4700,0,0,0.1786
0c45bf4072f177,027c88673fac4f,423b5e66db5ead,0,1,212.0000,1,1,1,35,0,1,1,18.8700,1405,duo,48,47,1473,0,0.0000,0,0.0000,0,0,337.4000,2,0,0.5106
d1c22bba562948,1b844305d873c8,b39ac522bdc660,0,1,26.8400,0,0,0,55,0,0,0,0.0000,1907,duo-fpp,49,45,1526,0,0.0000,0,0.0000,0,0,1476.0000,5,0,0.5833
8714317472c214,d1ee68dab8450a,3503a40f3ee113,1,2,58.5900,2,0,5,21,0,1,1,96.7000,1340,squad-fpp,27,27,1488,1,0.0000,0,21.1300,0,0,2582.0000,5,0,0.9231
4c1a0ca865d52d,dc16871e5995ed,d633761ef12d27,0,8,661.5000,3,2,3,13,0,2,1,121.1000,1391,squad-fpp,28,27,1521,0,1050.0000,0,0.0000,0,0,2606.0000,4,0,0.9630
e76a3fd4adc540,009061e8d773aa,209e89c8d25fd7,0,0,23.2200,0,0,0,69,1540,0,0,0.0000,1417,squad-fpp,27,27,-1,0,0.0000,0,0.0000,0,0,140.3000,2,1548,0.1923
373801b86b755d,04aef6bc24944c,b1d9c9e579c1bb,0,0,39.0000,0,0,0,75,0,0,0,0.0000,1532,solo-fpp,86,83,1531,0,0.0000,0,0.0000,0,0,37.5900,1,0,0.1294
8bafd96f28353a,04f8a413e8cf50,ccadfd8e6ddfd1,0,3,197.4000,1,0,3,19,1280,2,2,5.3740,1343,squad-fpp,28,27,-1,2,0.0000,0,0.0000,0,0,2196.0000,4,1487,0.7037
ff0b923788287e,d9fa7b10f56b69,2f6a00bef8f408,0,0,353.8000,2,1,0,23,0,1,1,24.6900,1817,squad,27,26,1444,0,2945.0000,0,0.0000,0,0,1794.0000,4,0,0.6154
f3564e1e237966,6ef63b33553af8,ca3f570da20c68,0,1,300.0000,1,0,1,20,0,2,2,21.9200,1441,duo-fpp,48,47,1500,0,0.0000,0,0.0000,0,0,667.7000,5,0,0.4681
518e5a228d18e2,34705b38675d67,2e530dacf657de,1,5,394.6000,1,0,12,19,0,2,2,95.8200,1381,squad-fpp,28,25,1513,1,0.0000,0,0.0000,0,0,2778.0000,4,0,0.8519
97731685ea1be2,0ebb17ae87db66,e580d0abab8155,0,0,70.7300,0,0,0,69,1077,0,0,0.0000,1364,squad,31,31,-1,0,484.7000,0,43.8100,0,0,512.6000,5,1480,0.3000
e7ed46aff7a365,82a4ab2856065a,660872add127fa,0,0,100.0000,1,0,1,38,0,1,1,11.8000,1847,duo-fpp,49,47,1451,0,0.0000,0,0.0000,1,1,449.6000,2,0,0.2917
7b6cccf0c0bd68,e6900d9f389076,044c996a29deda,1,3,675.0000,4,0,3,5,1430,5,2,35.6000,1431,duo,49,48,-1,1,0.0000,0,0.0000,0,0,1559.0000,7,1523,0.7083
dd99ea92a3f087,c41c5ca7a45819,3f271fe57173c2,0,2,289.2000,0,0,2,31,0,1,1,21.4600,1957,duo,49,46,1513,1,0.0000,0,0.0000,0,0,808.0000,4,0,0.4375
029dd597b8d271,427e001b86fd3e,4c6e64c90dc681,0,0,77.2000,0,0,0,78,0,0,0,0.0000,2191,duo,50,48,1432,0,0.0000,0,0.0000,0,0,58.5200,1,0,0.2857
4a7bfb6642abe5,4d76a1f7447887,c7b2f630217fab,2,0,366.2000,2,1,2,22,1670,2,1,42.8800,1302,squad-fpp,27,26,-1,0,1054.0000,0,0.0000,0,0,381.3000,3,1497,0.4615
6acd38b1fca8ce,7927cfe4b177e5,33826e5abd6bc9,0,0,27.0500,1,0,0,40,1286,1,1,26.7900,1451,squad-fpp,29,28,0,0,0.0000,0,0.0000,0,0,490.9000,4,1492,0.3214
9f850eb1cce90c,b2c89b3cc579dc,51745dea71ca06,0,0,0.0000,0,0,0,80,0,0,0,0.0000,1985,squad-fpp,27,26,1500,0,0.0000,0,0.0000,0,0,915.1000,5,0,0.1154
bdc94218b2047f,8cbea5f570c0b6,bc5890e157e81b,2,6,794.8000,4,3,7,1,0,6,3,51.0900,1970,squad,24,24,1458,0,2110.0000,0,0.0000,0,1,3001.0000,6,0,0.7391
1805e2146fc258,6d0a9facc24a49,cddca5fcbfc39c,0,0,277.1000,2,0,0,10,0,3,2,23.9000,1420,duo-fpp,49,47,1533,0,0.0000,0,0.0000,0,0,149.9000,2,0,0.3125
4a00df5dda678e,159407627771eb,90d8658b865918,0,0,0.0000,0,0,0,83,0,0,0,0.0000,1366,squad-fpp,28,28,1480,0,0.0000,0,0.0000,0,0,68.1600,1,0,0.0741
b1d499911844de,799e2f0a7fa2ce,69d4c860e02007,0,0,180.9000,2,0,3,17,1127,2,1,150.4000,1810,squad,29,28,-1,0,4164.0000,0,0.0000,0,0,1690.0000,7,1533,0.6786
1671f581070f72,137e105c23e8e1,7baf291d94ea62,0,2,99.5600,0,0,0,44,1341,0,0,0.0000,1766,squad-fpp,29,26,-1,0,0.0000,0,0.0000,0,0,1156.0000,3,1536,0.7500
705503fc3da835,df50c44c583947,f3e59840dda0e3,0,0,222.1000,1,0,1,37,0,1,1,10.7600,1345,duo-fpp,48,46,1477,0,0.0000,0,0.0000,0,0,1539.0000,3,0,0.5106
917108cde8af05,03cc0cf422a50d,35ed1c627a86d1,0,0,69.9600,0,0,0,95,1253,0,0,0.0000,1304,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,49.1200,0,1466,0.0000
2dc8fae08f2c71,95b719444aa0ea,5808ccb28e6cbc,0,0,0.0000,0,0,0,58,0,0,0,0.0000,1277,squad-fpp,27,25,1483,0,0.0000,0,2.6380,0,0,0.0000,0,0,0.4231
343b527612df22,166d55f857d784,0083aec3e2b9d9,0,1,200.0000,2,0,1,25,0,2,1,3.2040,1965,squad,27,27,1428,0,0.0000,0,0.0000,0,0,505.8000,3,0,0.0385
846eb8f88b62d5,e51f8ec6f99fcd,831d979936fb21,3,5,183.6000,0,0,1,14,0,2,1,89.2200,1245,squad-fpp,28,28,1522,0,2219.0000,0,0.0000,0,0,2002.0000,9,0,0.8148
c5dfeff3e33068,77bc636f944e34,e63a328ea5bcc3,0,0,0.0000,0,0,0,73,0,0,0,0.0000,1891,solo-fpp,97,94,1497,0,0.0000,0,0.0000,0,0,156.3000,2,0,0.2917
e24d5e7ff433af,ac54eb5bb928e9,13ce7cbcf6629e,0,0,257.0000,2,0,0,14,1190,3,2,9.2420,1355,duo-fpp,49,47,-1,0,0.0000,0,0.0000,0,0,397.7000,4,1463,0.3958
0f103ada2e9b5d,72a4306ab1dd34,be5b8780557c2f,0,0,0.0000,0,0,0,58,0,0,0,0.0000,1834,solo-fpp,96,95,1566,0,0.0000,0,0.0000,0,0,1202.0000,1,0,0.6211
7efaf407267f29,5d894f41480947,ff90709f754369,0,2,96.7500,0,0,0,54,0,0,0,0.0000,1887,squad-fpp,28,27,1413,1,2446.0000,0,0.0000,0,0,2328.0000,8,0,0.5926
d4b586620f408a,fee2356e367c9d,2485ac9c473858,0,0,0.0000,0,0,0,66,0,0,0,0.0000,1375,duo-fpp,49,47,1507,0,0.0000,0,0.0000,0,0,161.1000,1,0,0.3542
11295095b7f8f4,4952562c53352d,9f8be0adba9122,0,0,65.5600,0,0,0,73,0,0,0,0.0000,1953,solo-fpp,97,96,1500,0,0.0000,0,0.0000,0,0,185.0000,2,0,0.3125
b27ffa25db89f5,6d4a8a1dba0b49,c3ade791fac5d6,1,0,268.7000,2,0,0,15,0,2,1,39.5900,1939,squad,27,25,1602,2,1112.0000,0,0.0000,0,0,700.9000,7,0,0.2308
b72a65ea55ded2,f7403b3368aecd,0e583157b1f92a,0,0,0.0000,0,0,0,68,0,0,0,0.0000,1506,solo-fpp,97,96,1500,0,0.0000,0,0.0000,0,0,196.5000,2,0,0.3750
bacd3c57df523b,b44f8e1ce3274c,d9e5516a6d2783,0,1,0.0000,0,0,3,59,0,0,0,0.0000,1271,squad,28,27,1482,0,0.0000,0,0.0000,0,0,1898.0000,3,0,0.6296
ea07be5cec474d,1090328c9113ad,48728f5edd4da6,0,0,144.2000,0,0,1,81,0,0,0,0.0000,1348,squad,29,28,1501,0,0.0000,0,0.0000,0,0,483.5000,3,0,0.1429
c87f1f6c155c26,07a4ad67bbb32b,6ad50b6a2a7e1d,0,0,190.8000,2,0,0,36,1381,1,1,13.7600,1348,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,45.3200,1,1433,0.0714
3b6b51408f65ba,da7812f4663c7b,41a1e0ed6d4988,0,0,91.1400,0,0,0,49,0,0,0,0.0000,1502,duo,47,46,1436,0,0.0000,0,0.0000,0,0,2183.0000,3,0,0.7391
382e228ad77c7c,ccac8d155005e5,3f261db4a1ceb4,0,2,200.0000,1,0,6,15,1074,2,1,28.8800,1367,squad,28,28,-1,0,0.0000,0,0.0000,0,0,2103.0000,6,1512,0.6667
1703fdd26d8ddf,9c20a20c1efbe6,c2d8476bc5a226,0,0,159.0000,1,0,0,32,0,1,1,45.8500,1371,duo-fpp,48,46,1783,1,0.0000,0,0.0000,0,0,303.1000,2,0,0.4468
a5c4a1bf513225,e9af51a371de78,d9d4a3e50cae75,0,1,0.0000,0,0,0,48,1117,0,0,0.0000,1899,solo-fpp,89,88,-1,0,4945.0000,0,0.0000,0,0,672.0000,6,1524,0.6136
6009a2a1a3ee76,5f7f763cf6e5a5,1bca0be4bccdeb,0,0,0.0000,0,0,0,95,0,0,0,0.0000,1938,duo,49,44,1446,0,0.0000,0,0.0000,0,0,103.7000,0,0,0.0000
5c1c51483d163f,f6474ed5ca21e5,081ad009eb1115,0,1,0.0000,0,0,1,49,0,0,0,0.0000,1354,squad-fpp,28,28,1541,0,530.1000,0,0.0000,0,0,1703.0000,9,0,0.7407
e9d4526139102a,b8696ab32f0b2b,1975e08beb6854,0,2,223.2000,2,0,0,20,0,2,1,29.8000,1781,squad-fpp,28,27,1415,0,0.0000,0,0.0000,0,0,260.5000,2,0,0.2593
8ce2639e920a33,b3e9687ab5989b,83f3a8471e8e6e,0,0,0.0000,0,0,0,76,0,0,0,0.0000,1349,squad,29,29,1470,0,0.0000,0,0.0000,0,0,818.0000,1,0,0.2857
aa2d15f2795327,63d447ae725180,8ca209f7bb35b2,0,0,147.4000,1,0,0,36,0,1,1,7.8650,1903,duo,49,49,1500,0,0.0000,0,0.0000,0,0,517.7000,3,0,0.2917
c45dbc7f217122,047c62278f8b0a,86e6425a6089ee,0,0,0.0000,0,0,0,83,1019,0,0,0.0000,1383,squad-fpp,30,30,-1,0,0.0000,0,0.0000,0,0,92.7600,3,1512,0.1379
88c981fc22a974,e4020ec76107ed,85836df8e4d4fe,0,0,223.1000,1,0,0,71,0,0,0,0.0000,1366,squad-fpp,27,27,1493,0,0.0000,0,0.0000,0,0,79.5200,2,0,0.1923
e43f8a6d2ec472,7230a5a89621c8,feb5a32f077669,0,5,73.8700,0,0,5,46,0,0,0,0.0000,1836,duo-fpp,48,47,1482,0,5476.0000,0,0.0000,0,0,2334.0000,4,0,0.9574
d09490eca3395e,558a84a51113c1,13da7f4d5a297e,0,0,0.0000,0,0,0,59,0,0,0,0.0000,1338,squad-fpp,29,26,1475,0,0.0000,0,0.0000,0,0,2149.0000,5,0,0.6071
743409a5c00107,30db9995110bf5,8efa06b7c818b6,0,4,68.8100,0,0,8,50,1299,0,0,0.0000,1350,squad-fpp,30,30,-1,0,0.0000,0,0.0000,0,0,1510.0000,3,1570,0.7241
dc79b0812651e6,c3d55b5d3b72c8,a2eeba8bafef58,0,0,0.0278,0,0,0,64,1010,0,0,0.0000,1861,duo-fpp,46,43,-1,0,2051.0000,0,0.0000,0,0,1054.0000,5,1506,0.4444
a7f7530cb59f67,04b97503c4d3fa,38f6a070e80014,0,1,149.3000,1,0,2,57,0,0,0,0.0000,1893,squad,28,28,1413,0,3328.0000,0,0.0000,0,0,2366.0000,7,0,0.6296
be8a3526c7ab37,7604cd0f9b5052,8a7c249db3f376,1,1,516.5000,2,1,1,7,1465,3,2,160.0000,1322,duo-fpp,47,45,-1,0,321.0000,0,0.0000,0,0,2565.0000,2,1609,0.9348
12caffb9c08aad,2464ab2825e2a4,5e6a93b7af573f,1,0,641.5000,2,2,1,8,0,3,1,171.4000,1387,duo-fpp,50,47,1501,0,0.0000,0,2.6970,0,0,2660.0000,10,0,0.9592
8f763339a6a94f,5a21d2cf81b8c0,9473a3828d297f,0,0,200.0000,0,1,0,17,0,2,1,33.9900,1882,solo,93,87,1544,0,0.0000,0,0.0000,0,0,554.5000,8,0,0.3587
7d858103c4813a,0540b1cba210d5,9eca67147a5061,0,0,60.0600,0,0,0,65,0,0,0,0.0000,1979,solo-fpp,94,89,1704,0,0.0000,0,0.0000,0,0,366.1000,2,0,0.3763
7d40af33e09883,0eb06834b69ec0,b98ec1fbed169f,0,0,200.0000,2,1,0,21,1460,2,1,30.8500,1396,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,152.2000,1,1508,0.2143
e303941e4aaa2b,6c4a0a2a312ba1,d2b967271eb67d,0,0,30.1000,0,0,0,53,0,0,0,0.0000,1432,squad,27,26,1481,1,0.0000,0,0.0000,0,0,976.3000,5,0,0.5385
dc7fb570e1d02b,23180003f018f5,0940fff574aefa,0,1,28.3800,0,0,3,45,0,0,0,0.0000,1397,squad,28,28,1491,0,682.0000,0,0.0000,0,0,1690.0000,7,0,0.8889
eaf66318066abe,ad164a802f9406,6fe4cd56e93e8b,0,1,93.9500,0,0,0,64,1040,0,0,0.0000,1434,duo-fpp,48,47,-1,0,0.0000,0,0.0000,0,0,377.6000,2,1511,0.3617
7e7a4604588fa4,5617f41ef3a320,c0b474892bb204,1,2,412.7000,4,0,2,2,1483,6,2,22.7900,1379,squad,30,30,-1,0,0.0000,0,0.0000,0,0,3060.0000,6,1453,0.9310
b35f4e46006015,ee6d31c0d6cc97,6385f7641268c3,2,7,949.2000,0,3,1,1,0,5,1,237.0000,1794,solo-fpp,94,92,1542,0,5544.0000,0,33.5500,0,1,1357.0000,9,0,1.0000
2b9043805b7b12,c63c44b844a598,b8970245b9b364,0,1,295.4000,0,0,2,16,1397,2,1,43.0000,1451,solo-fpp,97,97,-1,0,0.0000,0,0.0000,0,0,2241.0000,7,1621,0.8854
61681cfcee7734,d00fc0b22205dd,0722d668468cb3,1,0,71.9600,0,0,1,65,0,0,0,0.0000,1341,squad-fpp,28,27,1500,3,0.0000,0,0.0000,0,0,629.7000,5,0,0.4074
0ea75c4fba67df,bbacd0fa7b317f,7076e6f8c0222b,0,1,108.4000,0,1,1,28,1555,1,1,23.7500,1794,duo-fpp,49,47,-1,0,0.0000,0,0.0000,0,0,814.8000,6,1557,0.4792
9b811a17d939ef,18b25efa4accf1,d40d965e5100b1,0,1,161.0000,1,0,0,16,1670,2,1,61.9700,1397,squad-fpp,31,31,-1,0,0.0000,0,0.0000,0,0,2273.0000,3,1571,0.7667
5191463c56d95c,28c39bb4893d22,d3667703588c3d,0,5,41.2800,0,0,1,47,1192,0,0,0.0000,1816,squad,28,28,-1,3,1332.0000,0,58.5000,0,0,3574.0000,5,1464,0.8519
c1bcbf97387b45,03edb761fe16c3,7933b45ff07005,0,0,0.0000,0,0,0,78,0,0,0,0.0000,1899,squad-fpp,31,27,1462,0,0.0000,0,0.0000,0,0,73.1100,5,0,0.1667
e96429ccfebce4,4bc38642035fe6,0223ecf4df64dc,0,0,20.0200,0,0,0,75,0,0,0,0.0000,1885,squad-fpp,31,31,1442,0,0.0000,0,0.0000,0,0,27.7900,1,0,0.2667
4158d872ea49de,c899f9ae945e35,d9e243538a32d2,0,4,274.8000,2,0,2,9,0,3,2,22.7600,1864,squad,28,28,1463,1,0.0000,0,0.0000,0,0,1452.0000,9,0,0.5926
3a94e44bccfee4,9a83d2fc631874,321e9d5499be81,1,3,41.4300,1,0,5,53,1042,0,0,0.0000,1840,squad,27,26,-1,1,2735.0000,0,0.0000,0,0,1610.0000,5,1447,0.5385
bf605953ca0bae,40516e20bc53e9,b8970245b9b364,0,1,0.0000,0,0,1,54,1052,0,0,0.0000,1451,solo-fpp,97,97,-1,0,0.0000,0,0.0000,0,0,1273.0000,4,1494,0.7708
59a0aa13f1a3a1,39adc486ee76a8,ab0c9cf359c79a,0,0,83.8500,0,0,0,65,0,0,0,0.0000,1471,duo-fpp,48,46,1502,0,0.0000,0,0.0000,0,0,323.0000,2,0,0.3404
51b144a9994b6f,588cadd1696c49,9ce6c5aa435787,0,0,181.2000,1,0,0,27,1200,1,1,85.1900,1873,squad,27,27,-1,0,1477.0000,0,84.0300,0,0,1179.0000,4,1476,0.4615
c1f8dc4bfce846,92f9251b61f938,67ad831519aafa,0,0,59.9800,0,0,0,88,0,0,0,0.0000,1331,squad-fpp,28,27,1480,0,0.0000,0,0.0000,0,0,138.1000,1,0,0.1111
4d4ce1cbe63d12,e7f077722e097c,9474979963e502,0,0,0.0000,0,0,0,87,0,0,0,0.0000,1914,squad-fpp,29,29,1464,0,0.0000,0,0.0000,0,0,28.4100,0,0,0.1071
56806f31d982e1,a0ea83fc0814f9,09f7f023a92c90,0,0,200.0000,2,1,0,37,0,1,1,11.5300,1938,squad-fpp,25,23,1614,0,0.0000,0,0.0000,0,0,30.0400,1,0,0.0000
172cae4ff966e6,63ccf9bda61e46,afe3ca7d4f7121,1,4,669.4000,5,2,1,2,1481,7,2,93.3400,1311,squad-fpp,27,26,-1,0,0.0000,0,0.0000,0,0,2738.0000,2,1574,1.0000
1a12ea5c5cc780,b28df9ca476cfb,7195ae4d8aecc9,0,0,284.6000,3,1,0,12,1373,3,2,25.8100,1370,duo-fpp,49,48,-1,0,0.0000,0,0.0000,0,0,295.7000,3,1471,0.2917
07e5f18dd6aa0c,3597b85996d827,895ca64f80bbb8,0,0,0.0000,0,0,0,71,1170,0,0,0.0000,1794,squad-fpp,31,30,-1,0,0.0000,0,0.0000,0,0,309.7000,2,1499,0.4000
b7d0593b815858,f0118f4da94eb3,90eddaaefcd051,0,1,237.0000,1,0,0,16,0,2,1,10.7600,1312,squad-fpp,31,29,1469,2,0.0000,0,0.0000,0,0,565.3000,2,0,0.4333
a27233a24451e9,9e677f738d9912,56c55544583b28,0,2,100.0000,0,0,1,30,0,1,1,6.3040,1410,solo-fpp,98,95,1545,0,44.0500,0,0.0000,0,0,795.9000,3,0,0.6289
34938f76a1f95a,81707766926989,73ea1e6f785236,0,0,0.0000,0,0,0,67,0,0,0,0.0000,1383,squad-fpp,28,27,1472,0,0.0000,0,0.0000,0,0,230.2000,5,0,0.2963
ad4670a4fb086b,86360b7bb9be16,b51fb728245296,0,0,83.7300,0,0,1,77,1394,0,0,0.0000,1872,squad-fpp,27,26,-1,0,0.0000,0,0.0000,0,0,393.1000,1,1494,0.1154
18346d666a7732,1a848dbf0f0879,fd7f9339ded1d3,0,0,115.6000,0,0,0,37,1299,1,1,6.5520,1387,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,221.8000,5,1453,0.5000
80459a77d31ac3,975a98312f4beb,b59836dc91dfc2,0,0,0.0000,0,0,0,61,0,0,0,0.0000,1879,solo,99,98,1563,0,0.0000,0,0.0000,0,0,2020.0000,4,0,0.6020
7dec7afb2e9fd3,9321819182e47f,2593125b36403c,0,2,215.6000,0,0,0,36,0,1,1,7.0730,1382,solo-fpp,95,93,1496,0,0.0000,0,0.0000,0,0,347.6000,3,0,0.5319
516508f8180b5a,bf34325a1e3d34,6befff2e263537,0,0,140.8000,1,0,0,60,1454,0,0,0.0000,1377,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,1747.0000,8,1418,0.6429
1e5e1bbef2a2dd,f5579d226c1126,628f99c2113688,0,0,0.0000,0,0,0,91,0,0,0,0.0000,1391,squad-fpp,28,28,1366,0,0.0000,0,0.0000,0,0,88.2300,2,0,0.0000
d3c5743184a206,f43e83f0d1fce3,be994740eca393,1,4,561.1000,5,2,1,2,1311,5,2,123.1000,1422,squad,27,27,-1,1,702.7000,0,0.0000,0,0,2747.0000,2,1478,0.9615
85bd3f5c814693,a00fded40df43f,a5a370cf56a566,2,1,412.8000,2,1,1,29,0,1,1,86.2700,1548,squad-fpp,28,28,1462,0,910.0000,0,0.0000,0,0,1409.0000,7,0,0.5185
9a46b1dab7182b,4d5387b9b05a88,67c5553c3124d8,0,0,118.6000,0,0,0,72,1199,0,0,0.0000,1750,squad,28,27,-1,0,0.0000,0,0.0000,0,0,331.1000,8,1441,0.1481
6dc9a734888a3f,1a9aa9467eeafa,e2cd0b414a5702,0,2,100.0000,0,0,6,25,1566,1,1,63.2300,1382,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,1980.0000,4,1592,0.9167
d0141930839408,915494fe8c3b2d,197eb9bc5ea612,0,1,197.2000,0,1,3,14,0,2,1,156.2000,1315,duo-fpp,48,46,1497,0,0.0000,0,5.7870,0,0,1356.0000,6,0,0.7872
8c85fae318d0dc,6fa521744dc81f,11d1775b037e69,0,0,139.3000,2,0,0,21,0,2,1,15.0100,1928,squad-fpp,26,24,1500,0,0.0000,0,0.0000,0,0,192.5000,2,0,0.1600
66fa7605e4b484,6ded8d9f67c259,2ee1818c5d9fad,0,0,89.0000,1,0,0,32,1000,1,1,120.2000,1425,squad-fpp,26,25,-1,0,0.0000,0,0.0000,0,0,1209.0000,5,1500,0.6400
